time,x,y,teamName
82.4717004,393666.875,346768.75,PeRo
87.7087004,553859.5625,552561.4375,TSM
91.9947004,640954.75,352896.375,BRU
111.2917004,445626.28125,162797.375,SQ
114.4547004,288261.03125,475724.0625,AAP
127.9917004,271599.71875,391194.21875,GHD
136.1817004,673276.0625,465214.5625,GEX
181.9177004,393526.0625,649294.0625,ENCE
56.4091471,361920.03125,148806.0,GHD
61.0081471,266698.59375,138031.9375,GEN
63.2451471,343896.09375,261130.625,TSM
64.4841471,330191.59375,283006.8125,BBL
67.6901471,396337.5,342317.21875,17
75.2451471,309671.09375,398086.6875,SSG
76.2361471,429353.34375,407451.90625,PeRo
77.3181471,310917.96875,458170.0625,MCG
85.6341471,482483.3125,517490.3125,GNL
94.0841471,288733.78125,556750.28125,FaZe
101.9921471,544054.4375,322039.96875,GEX
105.5321471,308692.46875,758571.23046875,ENCE
113.4291471,515496.375,704850.296875,SQ
113.7861471,524320.5625,618895.46875,AAP
123.0271471,545319.5,556610.03125,BRU
132.4211471,442719.15625,282509.125,KPI
66.2925289,374432.3125,514809.0625,BBL
68.4205289,448544.21875,507597.09375,GNL
71.5985289,257021.265625,567205.375,GEN
75.4155289,377126.84375,435460.84375,17
76.6175289,522799.65625,442090.90625,MCG
78.2555289,539190.8125,580204.890625,TSM
80.6945289,515193.09375,359382.5625,SSG
83.6795289,438740.21875,349968.34375,KPI
85.2025289,433245.65625,352170.78125,FaZe
87.8625289,632472.875,345154.8125,BRU
88.9095289,641650.625,472612.4375,BN
93.6985289,591690.8125,231217.875,PeRo
96.6995289,536262.625,215037.0,SQ
97.6895289,267937.25,521383.28125,AAP
138.8845289,294526.5625,683509.4375,ENCE
304.2205289,632247.625,431496.21875,GHD
53.6405393,698000.8125,350352.90625,OATH
63.4845393,583746.625,343884.875,AAA
72.5215393,603574.3125,199194.75,DIG
72.6065393,522790.0625,442026.15625,KX
73.8305393,425988.125,480308.625,DNW
76.8435393,563566.1875,531925.03125,NH
78.5455393,374454.6875,514730.5625,GBL
78.8805393,689254.5625,488590.53125,GEX
79.0455393,398978.875,429674.78125,TL
82.9765393,462879.1875,375029.15625,NAVI
89.7855393,257037.515625,567143.1875,E36
90.6665393,247219.53125,474038.375,FURY
92.0915393,217767.609375,535315.125,GEN
94.6945393,169822.1875,594561.9375,HERO
97.5275393,146172.78125,656708.5625,VP
97.7315393,356869.28125,659490.84375,MaD
57.1984009,111862.4375,419782.21875,VP
58.1134009,141674.828125,528208.375,GEN
61.1134009,211232.65625,426864.46875,DIG
66.4374009,312989.0,436587.75,TL
68.0594009,271608.1875,391162.09375,FURY
69.0844009,169739.703125,594607.8125,HERO
71.4134009,374445.15625,514722.59375,GBL
73.7484009,408434.5,473054.90625,DNW
73.9984009,297829.46875,567287.609375,E36
84.0694009,433288.9375,352071.09375,NAVI
86.0814009,522788.15625,442058.6875,KX
86.6094009,515179.28125,359391.78125,AAA
89.6544009,653376.6875,471444.59375,GEX
91.8494009,478717.1875,575599.65625,NH
96.0934009,360419.40625,600645.9375,MaD
102.5784009,698015.8125,350397.0,OATH
56.3717725,132500.328125,415246.5,HERO
57.5647725,141672.703125,528268.5625,GEN
62.2447725,80275.21875,332465.65625,VP
62.8707725,271544.1875,391183.4375,FURY
68.7057725,326485.125,436578.9375,TL
74.2477725,172353.515625,360315.1875,GEX
75.5787725,251867.984375,544250.46875,MaD
76.3757725,101401.2109375,293583.8125,KX
77.5937725,433245.90625,352100.21875,NAVI
82.7367725,515189.03125,359473.3125,AAA
84.3607725,192943.234375,584764.984375,E36
86.8977725,408367.28125,472937.34375,DNW
91.5997725,554079.875,220832.25,DIG
91.9377725,374411.25,514710.40625,GBL
92.9607725,522840.71875,442038.78125,NH
99.9297725,698085.1875,350334.875,OATH
51.4074852,595736.8125,723639.3359375,MaD
53.0084852,662775.125,700394.5390625,FURY
61.8344852,566753.4375,531375.625,GBL
66.3524852,500664.34375,456713.15625,OATH
66.8844852,448747.625,584545.875,DIG
72.6104852,605096.5625,452000.71875,KX
75.6374852,463603.53125,633328.515625,E36
78.3554852,379553.34375,467329.71875,VP
78.3984852,378071.0625,398592.03125,TL
85.4944852,318575.8125,345564.28125,AAA
86.6314852,336977.34375,270019.625,DNW
90.9984852,440447.21875,199286.25,NAVI
94.8414852,544165.75,293361.125,GEN
129.5844852,493169.9375,249690.1875,NH
153.1434852,241210.171875,195507.0,HERO
169.2174852,634033.6875,369453.375,GEX
59.6631399,299583.0625,697019.703125,KX
60.0091399,340717.03125,597428.65625,NAVI
69.5841399,253117.515625,677112.15625,FURY
70.1031399,379529.03125,467312.84375,VP
70.6701399,394516.34375,517720.96875,DIG
80.8301399,446718.5625,349362.375,GEX
81.2541399,412882.15625,436718.625,OATH
81.3291399,337047.96875,269947.375,DNW
82.6251399,343869.78125,261175.0625,GBL
90.4651399,156378.53125,513827.0,MaD
96.6721399,471768.96875,317634.78125,NH
96.8881399,266728.78125,138017.375,HERO
102.0591399,458814.625,105540.0625,GEN
142.4421399,174238.9375,438334.46875,AAA
166.2811399,370685.6875,523535.46875,E36
216.3161399,360836.96875,396157.28125,TL
53.7111237,92823.796875,316688.875,HERO
56.1051237,170145.3125,343352.0625,AAA
63.9771237,120029.7734375,423157.59375,GEX
65.9481237,293047.71875,453064.25,VP
68.1641237,117561.8125,459190.78125,NH
72.8441237,321390.21875,506922.125,NAVI
73.6621237,225811.28125,339187.25,DNW
78.5091237,280718.625,596722.125,KX
78.6081237,345656.6875,524385.28125,E36
79.1471237,394542.75,517780.96875,DIG
82.5521237,156363.890625,513855.6875,MaD
82.8851237,377994.375,398556.59375,TL
83.7131237,427196.46875,478189.96875,OATH
91.8851237,501836.125,544802.15625,GBL
107.6751237,646931.5625,756584.6328125,FURY
112.0851237,525371.375,772913.59375,GEN
54.077752,361931.625,148837.625,HERO
60.280752,501640.78125,112218.25,GEN
63.613752,493196.03125,249744.3125,FURY
67.394752,343989.875,261197.3125,DNW
73.700752,477183.125,397132.75,OATH
74.667752,471752.09375,317654.15625,NH
79.127752,303527.5,315735.96875,AAA
82.614752,394533.90625,517778.15625,DIG
83.376752,331300.8125,417357.0,VP
85.998752,563864.25,530753.625,GBL
86.728752,544156.375,293358.75,GEX
93.971752,429762.78125,369744.0,TL
102.893752,321720.03125,579498.953125,KX
106.343752,315880.96875,543024.4375,NAVI
121.544752,390360.0625,592962.0625,E36
199.065752,455452.96875,736353.5,MaD
48.3243818,42257.7109375,648900.609375,FURY
54.3793818,128887.6640625,555531.0,MaD
55.5473818,235328.046875,633465.4375,KX
59.6953818,160066.765625,482949.5,AAA
65.0923818,307216.59375,563120.015625,NAVI
72.9623818,351837.78125,583089.765625,E36
75.4883818,438660.65625,428532.25,OATH
77.9573818,427621.46875,539496.375,DIG
81.1293818,318579.46875,345613.1875,DNW
87.0883818,620231.25,349171.59375,GEX
94.6303818,608380.0625,455207.53125,GBL
95.2533818,653202.5,313480.96875,GEN
124.0183818,518754.4375,176161.25,HERO
136.2173818,493206.96875,249665.5,NH
198.6703818,383304.71875,388032.34375,TL
206.7193818,331298.25,417371.5,VP
51.905,169740.359375,594550.96875,E36
56.299,141677.390625,528192.0,GEN
60.824,107218.140625,478171.71875,GEX
66.595,210563.515625,446965.53125,FURY
67.642,332853.59375,529314.46875,GBL
67.946,312870.3125,436627.15625,TL
72.233,408357.5,473059.71875,DNW
72.689,408348.25,472979.3125,VP
77.222,352856.875,352324.8125,NAVI
80.984,502129.6875,333187.625,AAA
88.983,294444.125,683451.59375,MaD
90.029,522881.28125,442003.78125,NH
92.461,295047.65625,276995.625,KX
93.019,456998.03125,201006.3125,DIG
112.943,683327.875,324802.34375,OATH
289.759,177113.34375,665738.125,HERO
52.6612835,442953.125,110822.9375,DIG
66.3112835,376809.6875,222727.5625,FURY
69.2112835,502209.0,333208.75,AAA
69.4612835,481764.8125,364031.59375,NAVI
77.3002835,486108.71875,487019.0,VP
82.1222835,570184.375,386471.21875,OATH
83.3752835,374404.53125,514711.71875,GBL
84.3762835,316794.40625,485116.28125,GEN
86.7522835,380831.78125,448259.4375,TL
87.1022835,522921.625,442032.84375,GEX
87.9442835,295112.75,276967.5,KX
96.8892835,382792.4375,710823.0234375,MaD
97.3082835,493549.71875,631980.203125,DNW
126.8022835,360396.8125,600619.03125,HERO
152.0462835,257023.53125,567155.109375,E36
443.2852835,539265.0625,580215.296875,NH
64.1719421,295055.90625,276916.4375,PeRo
66.5369421,376691.6875,222755.6875,SSG
66.5609421,344904.4375,152176.125,FURY
67.6449421,215297.015625,287938.9375,KX
71.9789421,172307.859375,360246.4375,GEX
72.2649421,377548.34375,384315.75,TL
75.8239421,408352.6875,472953.84375,DNW
77.4809421,433198.65625,352172.15625,KPI
78.9379421,211313.0625,426882.75,GEN
85.2769421,491498.1875,548767.15625,GBL
85.3049421,356259.46875,578472.984375,HERO
86.5189421,497043.78125,448726.59375,TSM
93.5659421,562190.0,558728.46875,NH
94.6989421,561291.0625,679157.578125,VP
118.1099421,390287.3125,675198.234375,ENCE
127.1029421,465258.34375,404021.15625,NAVI
55.5843149,177174.65625,665703.453125,VP
55.9373149,185598.46875,649378.234375,HERO
65.4793149,374383.4375,514806.96875,GBL
66.1343149,238898.046875,545819.1875,GEN
70.7363149,427655.3125,491862.4375,DNW
72.5513149,377086.0625,435564.21875,TL
79.4193149,522915.53125,442069.40625,TSM
81.0733149,433225.4375,352095.1875,KPI
82.2083149,515212.90625,359383.46875,SSG
85.2853149,462905.875,375054.28125,NAVI
90.1893149,603742.0,455091.53125,GEX
93.4113149,562365.9375,573548.78125,NH
94.1773149,553936.9375,220894.4375,FURY
98.0033149,371439.40625,344112.53125,PeRo
172.0423149,294626.71875,683486.671875,ENCE
175.1013149,570405.125,222728.25,KX
58.4602595,689188.5,488669.625,GEX
63.1942595,580962.125,530669.625,TSM
63.9332595,553929.625,552615.25,NH
65.0932595,491495.78125,548741.28125,GBL
67.3112595,681432.25,456388.84375,SSG
68.3452595,681421.3125,456467.375,FURY
70.9772595,448622.75,507569.15625,DNW
78.6502595,377103.03125,435516.40625,TL
82.4022595,257023.140625,567207.90625,HERO
84.3422595,217846.03125,535297.53125,GEN
88.9182595,227457.09375,459808.15625,KPI
93.5402595,271532.78125,391190.5,PeRo
104.3602595,97190.8671875,374393.28125,KX
104.7282595,674205.6875,720246.0234375,VP
111.0682595,465202.84375,404068.71875,NAVI
259.3072595,459511.625,720922.171875,ENCE
58.53334,170279.09375,343221.75,DNW
63.06734,330167.78125,283218.3125,GBL
69.65134,325053.34375,204709.3125,KX
70.49234,246971.359375,393562.09375,SSG
70.81834,396381.96875,342329.03125,TL
78.28334,331311.40625,417344.78125,VP
78.57234,148480.40625,395545.875,FURY
80.97334,354713.59375,174928.375,NAVI
82.07934,429383.59375,407492.96875,TSM
84.15834,477095.875,397087.46875,PeRo
88.73234,463764.96875,278531.0625,NH
88.88434,588249.625,338848.75,GEX
96.40234,587906.75,451402.59375,ENCE
196.34534,518526.03125,227506.125,KPI
231.93734,135334.140625,222512.9375,HERO
275.29934,167863.265625,219341.5,GEN
54.1941452,96904.8515625,502615.5,HERO
58.1361452,160968.390625,535671.3125,FURY
58.6321452,36399.15234375,588188.65625,NH
60.4041452,120032.6171875,423052.5625,GEN
62.5551452,174262.625,438301.28125,SSG
63.2401452,235595.53125,480865.09375,NAVI
71.4771452,280803.0,596791.65625,KX
73.0781452,394526.21875,517710.53125,TSM
74.8291452,247041.390625,393508.125,DNW
82.4401452,438699.15625,428529.1875,PeRo
83.9451452,386655.65625,399775.53125,TL
88.3811452,566828.625,531333.34375,GBL
89.7791452,605062.375,451986.40625,ENCE
95.1761452,686670.625,570573.96875,KPI
129.6211452,650844.5625,374889.65625,GEX
202.2931452,344249.5,440002.1875,VP
56.6529093,384364.4375,741698.40625,ENCE
67.1089093,394619.5,517685.8125,TSM
68.5779093,379489.96875,467324.59375,VP
69.6889093,321354.46875,506892.75,NAVI
70.9819093,235316.609375,633486.8125,KX
71.4919093,438653.5,428553.09375,PeRo
72.8039093,509776.6875,588859.359375,GBL
73.9319093,377986.9375,398557.5625,TL
77.3479093,293160.4375,453035.75,SSG
81.9309093,463876.53125,278576.0,NH
84.1729093,471801.8125,317601.75,KPI
87.5109093,330192.625,283069.5,DNW
90.0589093,544121.9375,293350.625,GEN
98.8559093,518825.28125,121728.1875,HERO
103.2489093,586790.3125,325105.59375,GEX
109.1919093,215101.453125,531002.8125,FURY
54.5663986,657063.3125,552326.9375,GBL
57.6023986,693416.8125,657633.546875,KX
62.2363986,587985.375,451460.6875,ENCE
67.5643986,500642.375,456702.125,PeRo
69.6563986,468653.40625,507840.15625,TSM
75.5853986,463831.78125,278498.1875,NH
76.9193986,386588.9375,399681.34375,TL
77.5313986,481408.0625,284864.1875,KPI
82.1493986,336973.4375,270064.4375,DNW
83.8933986,575261.9375,656005.078125,FURY
90.6443986,340949.8125,395245.0,SSG
92.3333986,388172.9375,198122.4375,NAVI
117.5773986,638558.75,300662.0625,GEN
146.6763986,634010.4375,369490.21875,GEX
213.8933986,144596.40625,279694.75,HERO
218.1923986,344313.96875,440042.46875,VP
58.4000241,638574.6875,300650.59375,GEN
61.9860241,586833.375,325139.0625,GEX
67.3520241,477112.84375,397228.875,PeRo
69.3600241,556939.6875,460975.46875,ENCE
76.0840241,379484.90625,467309.46875,VP
79.3060241,394589.875,517751.0,TSM
81.2130241,386575.9375,399762.6875,TL
83.4140241,321389.46875,506927.09375,NAVI
86.1840241,331236.4375,417330.65625,DNW
87.5010241,280725.9375,596807.953125,KX
87.8200241,563820.5,530875.28125,GBL
88.3470241,463814.125,278617.375,NH
91.8700241,215036.03125,530959.8125,FURY
112.7630241,42241.61328125,648900.03125,HERO
127.8750241,208772.65625,409858.46875,SSG
154.6630241,481440.40625,284836.5,KPI
56.7219373,689268.1875,488645.28125,GEX
56.9419373,692356.9375,391307.125,FURY
61.4499373,644831.0625,551231.6875,VP
67.6139373,522918.53125,442024.6875,TSM
69.1919373,515184.1875,359382.4375,SSG
70.4549373,448533.28125,507520.125,DNW
70.7889373,572839.75,564131.671875,NH
76.0429373,374464.25,514755.96875,GBL
77.1719373,433195.5,352102.8125,NAVI
77.9729373,502209.46875,333211.96875,KPI
82.9199373,432939.28125,589755.734375,ENCE
88.3439373,167077.484375,473242.65625,GEN
89.2739373,272771.84375,561486.359375,HERO
91.4439373,348195.125,316197.4375,PeRo
98.8159373,290384.75,426588.875,TL
99.9479373,97219.5859375,374391.9375,KX
55.0004228,450717.5625,107904.5,KX
58.5454228,462825.46875,166374.9375,FURY
67.8964228,515206.65625,359375.34375,KPI
72.3344228,433153.5,352073.1875,PeRo
73.9024228,522973.3125,442055.8125,TSM
78.1054228,548356.3125,350305.6875,SSG
78.3124228,641001.625,352828.34375,GEN
78.6704228,462918.90625,375034.03125,NAVI
83.1754228,603753.125,455054.125,GEX
84.3104228,448609.90625,507520.21875,DNW
93.5854228,377596.90625,384346.3125,TL
94.3164228,588621.875,561774.859375,NH
102.9224228,668057.8125,644108.359375,HERO
104.4514228,374443.28125,514734.96875,GBL
111.3614228,419683.34375,603910.140625,ENCE
259.5694228,570391.6875,222778.875,VP
54.4648346,141727.359375,528267.75,GEN
56.8688346,167061.875,473225.0625,PeRo
59.4678346,111805.1015625,419838.0,SSG
64.3368346,257096.40625,567188.3125,HERO
65.1448346,211290.71875,426792.0,KPI
74.1748346,374363.53125,514752.125,GBL
76.0118346,408374.75,473064.375,DNW
83.1748346,172244.796875,360329.625,KX
88.4358346,553887.5625,552516.84375,NH
92.3478346,522918.75,442064.1875,TSM
94.9668346,631799.4375,640212.640625,FURY
99.8288346,614350.75,461605.9375,GEX
108.1768346,465215.1875,404060.15625,NAVI
163.5548346,356278.28125,578422.65625,ENCE
221.3628346,108236.5625,679504.484375,VP
254.3038346,369844.9375,404248.625,TL
57.5392872,698063.75,350332.4375,FURY
59.4962872,689205.625,488683.53125,GEX
65.5082872,584638.4375,451115.71875,TSM
66.3952872,583769.0625,343977.78125,SSG
71.4622872,562082.5,558576.609375,NH
71.6562872,491227.5625,528350.125,GBL
72.8852872,448596.03125,507522.875,DNW
74.1232872,489527.40625,381959.4375,KPI
80.4832872,442727.15625,394540.375,NAVI
85.6382872,257113.34375,567108.6875,HERO
86.6142872,396943.0,630221.609375,ENCE
86.6532872,326447.59375,436618.40625,TL
92.5252872,279172.03125,429504.6875,PeRo
94.0862872,214305.40625,522540.3125,GEN
96.7572872,146156.96875,656828.546875,VP
104.4582872,125877.828125,487140.25,KX
54.5645045,342853.0625,163078.875,SSG
62.7965045,441488.0625,163058.75,FURY
68.8555045,316828.28125,289885.3125,PeRo
71.1545045,421680.15625,348215.15625,NAVI
73.2315045,377104.71875,435439.21875,TL
76.0265045,271501.15625,391113.65625,GEX
78.3115045,408331.21875,473044.34375,DNW
79.7605045,374380.59375,514737.6875,GBL
86.3655045,494169.1875,342203.625,KPI
87.1105045,202007.703125,256717.125,KX
87.1775045,257094.0,567195.8125,HERO
90.5085045,238784.46875,545888.34375,GEN
92.6065045,449385.625,585503.984375,NH
99.1645045,496990.875,448725.0625,TSM
102.4275045,417478.40625,637673.90625,ENCE
118.9045045,185642.125,649332.296875,VP
55.8576136,644934.125,361859.0625,GEX
56.5626136,713851.625,482366.78125,GBL
66.7286136,477047.125,397162.0625,PeRo
67.1616136,642958.5625,261480.5625,GEN
70.2616136,654509.3125,470670.8125,ENCE
70.7366136,463801.125,278594.4375,NH
79.3036136,487667.65625,486996.75,TSM
81.5166136,331212.40625,417395.6875,VP
83.1016136,281392.96875,341447.03125,DNW
84.1286136,247085.265625,393616.4375,SSG
91.0566136,235482.5,480912.875,NAVI
93.6776136,505156.25,238692.6875,KPI
97.4776136,92863.5859375,316640.375,HERO
103.3686136,181576.140625,522596.09375,FURY
164.2386136,370798.3125,371192.46875,TL
221.1576136,78798.234375,518213.625,KX
54.2654048,686666.1875,570544.0,GEX
63.7634048,664617.25,549252.6875,GBL
64.0254048,734768.125,718760.265625,KPI
70.8144048,482471.46875,517538.71875,TSM
77.0484048,500599.03125,456759.90625,PeRo
77.8664048,307154.65625,563069.4375,NAVI
78.2954048,280676.03125,596781.078125,KX
84.5164048,293094.9375,453067.21875,VP
87.7934048,181573.390625,522670.6875,FURY
88.0084048,259454.453125,422238.03125,DNW
90.5604048,213054.375,415717.40625,SSG
92.6314048,654585.5625,470617.9375,ENCE
94.2544048,96927.484375,502653.46875,HERO
95.0984048,78698.8046875,518221.15625,NH
98.9534048,386533.90625,399694.125,TL
102.5174048,98786.6484375,334454.0,GEN
